SEQ,çqãÛ,ìSìπ,ÉoÉX,çqãÛéûä‘,çqãÛîÔóp,ìSìπéûä‘,ìSìπîÔóp,ÉoÉXéûä‘,ÉoÉXîÔóp
2350,0,0,1,174,20700,277,11040,338,6770
2351,0,0,1,155,19800,316,11770,378,7340
2352,0,0,1,155,19800,316,11770,378,7340
2353,0,0,1,174,20700,277,11040,338,6770
2354,0,0,1,155,19800,316,11770,378,7340
2355,0,0,1,155,19800,316,11770,378,7340
2356,0,0,1,154,19800,317,11770,378,7340
2357,0,0,1,154,19800,317,11770,378,7340
2358,0,0,1,154,19800,317,11770,378,7340
2359,0,0,1,175,20250,328,12240,385,7640
2360,0,0,1,175,20250,328,12240,385,7640
2361,0,0,1,174,20650,359,12250,375,7640
2362,0,0,1,175,20250,327,12240,385,7640
2363,0,0,1,174,20650,359,12250,375,7640
2364,0,0,1,173,20650,360,12250,375,7640
2365,0,0,1,175,20250,328,12240,385,7640
2366,0,0,1,175,20250,328,12240,385,7640
2367,0,0,1,175,20550,335,12680,390,7840
2368,0,0,1,175,20550,335,12680,390,7840
2369,0,0,1,175,20550,335,12680,390,7840
2370,0,0,1,176,20550,336,15940,390,7840
2371,0,0,1,175,20550,335,12680,390,7840
2372,0,0,1,176,20550,336,15940,390,7840
2373,0,0,1,176,20550,336,15940,390,7840
2374,0,0,1,176,20550,336,15940,390,7840
2375,0,0,1,175,20550,335,12680,390,7840
2376,0,0,1,175,20550,335,12680,390,7840
2377,0,0,1,175,20550,335,12680,390,7840
2378,0,0,1,175,20550,335,12680,390,7840
2379,0,0,1,176,20550,336,15940,390,7840
2380,0,0,1,176,20550,336,15940,390,7840
2381,0,0,1,237,20550,348,15770,410,7540
2382,0,0,1,175,20550,335,12680,390,7840
2383,0,0,1,241,20550,348,15770,410,7540
2384,0,0,1,176,20550,336,15940,390,7840
2385,0,0,1,241,20550,348,15770,410,7540
2386,0,0,1,241,20550,348,15770,410,7540
2387,0,0,1,241,20550,348,15770,410,7540
2388,0,0,1,177,21100,286,14630,438,8300
2389,0,0,1,177,21100,286,14630,438,8300
2390,0,0,1,186,21500,273,14310,422,8000
2391,0,0,1,177,21100,286,14630,438,8300
2392,0,0,1,177,21100,286,14630,438,8300
2393,0,0,1,177,21100,286,14630,438,8300
2394,0,0,1,177,21100,286,14630,438,8300
2395,0,0,1,212,22400,258,13580,394,7500
2396,0,0,1,177,21100,287,14630,438,8300
2397,0,0,1,177,21100,287,14630,438,8300
2398,0,0,1,226,17450,178,11220,477,6500
2399,0,0,1,226,17450,178,11220,477,6500
2400,0,0,1,170,20100,206,13880,389,5500
2401,0,0,1,214,20100,199,12430,410,6820
2402,0,0,1,170,20100,206,13880,389,5500
2403,0,0,1,170,20100,206,13880,389,5500
2404,0,0,1,199,20100,242,13210,400,6820
2405,0,0,1,205,20100,177,12130,365,6630
2406,0,0,1,214,20100,199,12430,410,6820
2407,0,0,1,240,20100,232,13410,407,5800
2408,0,0,1,178,20100,201,13940,431,5700
2409,0,0,1,178,20100,201,13940,431,5700
2410,0,0,1,240,20100,232,13410,407,5800
2411,0,0,1,175,20100,202,13940,431,5700
2412,0,0,1,196,20100,243,13210,400,6820
2413,0,0,1,167,20100,207,13880,389,5500
2414,0,0,1,167,20100,207,13880,389,5500
2415,0,0,1,175,20100,202,13940,431,5700
2416,0,0,1,178,20100,201,13940,431,5700
2417,0,0,1,239,20100,213,13660,428,5800
2418,0,0,1,199,20100,242,13210,400,6820
2419,0,0,1,178,20100,201,13940,431,5700
2420,0,0,1,175,20100,202,13940,431,5700
2421,0,0,1,175,20100,202,13940,431,5700
2422,0,0,1,175,20100,202,13940,431,5700
2423,0,0,1,216,20100,211,13980,507,8300
2424,0,0,1,174,20100,216,13900,411,8140
2425,0,0,1,209,20100,216,13920,470,7650
2426,0,0,1,185,20100,214,13980,526,8460
2427,0,0,1,178,20100,201,13940,431,5700
2428,0,0,1,246,20100,237,14130,457,8300
2429,0,0,1,185,20100,214,13980,526,8460
2430,0,0,1,178,20100,201,13940,431,5700
2431,0,0,1,231,20100,311,15990,480,10090
2432,0,0,1,231,20100,311,15990,480,10090
2433,0,0,1,225,20100,314,15990,480,10090
2434,0,0,1,225,20100,314,15990,480,10090
2435,0,0,1,225,20100,314,15990,480,10090
2436,0,0,1,231,20100,311,15990,480,10090
2437,0,0,1,251,26100,386,15790,611,10190
2438,0,0,1,297,26100,399,15930,670,10540
2439,0,0,1,256,26100,390,15790,611,10190
2440,0,0,1,209,20100,328,15060,538,8770
2441,0,0,1,177,20100,235,14300,402,7890
2442,0,0,1,177,20100,235,14300,402,7890
2443,0,0,1,184,20100,236,14300,402,7890
2444,0,0,1,184,20100,236,14300,402,7890
2445,0,0,1,213,20100,328,15630,538,8770
2446,0,0,1,184,20100,236,14300,402,7890
2447,0,0,1,184,20100,236,14300,402,7890
2448,0,0,1,184,20100,236,14300,402,7890
2449,0,0,1,177,20100,235,14300,402,7890
2450,0,0,1,177,20100,235,14300,402,7890
2451,0,0,1,177,20100,235,14300,402,7890
2452,0,0,1,238,20100,247,14020,387,8360
2453,0,0,1,184,20100,236,14300,402,7890
2454,0,0,1,238,20100,247,14020,387,8360
2455,0,0,1,177,20100,235,14300,402,7890
2456,0,0,1,184,20100,236,14300,402,7890
2457,0,0,1,184,20100,236,14300,402,7890
2458,0,0,1,204,20100,264,14850,532,8870
2459,0,0,1,177,20100,235,14300,402,7890
2460,0,0,1,163,20100,179,13360,426,7880
2461,0,0,1,170,20100,206,13880,389,5500
2462,0,0,1,150,20100,252,14780,425,8360
2463,0,0,1,175,20100,202,13940,431,5700
2464,0,0,1,175,20100,202,13940,431,5700
2465,0,0,1,175,20100,202,13940,431,5700
2466,0,0,1,217,20100,211,13980,507,8300
2467,0,0,1,178,20100,201,13940,431,5700
2468,0,0,1,146,20100,251,14780,425,8360
2469,0,0,1,150,20100,252,14780,425,8360
2470,0,0,1,155,20100,231,15040,508,6950
2471,0,0,1,136,20100,227,14600,482,6000
2472,0,0,1,196,20100,248,14480,416,5800
2473,0,0,1,130,20100,236,14440,462,5900
2474,0,0,1,196,20100,248,14480,416,5800
2475,0,0,1,158,20100,230,15040,508,6950
2476,0,0,1,196,20100,248,14480,416,5800
2477,0,0,1,140,20100,227,14600,482,6000
2478,0,0,1,197,20100,239,14640,467,5800
2479,0,0,1,140,20100,227,14600,482,6000
2480,0,0,1,206,20100,239,14640,467,5800
2481,0,0,1,140,20100,227,14600,482,6000
2482,0,0,1,140,20100,227,14600,482,6000
2483,0,0,1,140,20100,227,14600,482,6000
2484,0,0,1,136,20100,227,14600,482,6000
2485,0,0,1,140,20100,227,14600,482,6000
2486,0,0,1,158,20100,230,15040,508,6950
2487,0,0,1,136,20100,227,14600,482,6000
2488,0,0,1,197,20100,239,14640,467,5800
2489,0,0,1,197,20100,239,14640,467,5800
2490,0,0,1,136,20100,227,14600,482,6000
2491,0,0,1,136,20100,227,14600,482,6000
2492,0,0,1,239,20100,213,13660,428,5800
2493,0,0,1,136,20100,227,14600,482,6000
2494,0,0,1,197,20100,239,14640,467,5800
2495,0,0,1,175,20100,202,13940,431,5700
2496,0,0,1,158,20100,230,15040,508,6950
2497,0,0,1,147,20100,239,14640,495,8970
2498,0,0,1,130,20100,236,14440,462,5900
2499,0,0,1,169,20100,177,13550,412,5800
2500,0,0,1,175,20100,202,13940,431,5700
2501,0,0,1,147,20100,239,14640,495,8970
2502,0,0,1,130,20100,236,14440,462,5900
2503,0,0,1,130,20100,236,14440,462,5900
2504,0,0,1,140,20100,227,14600,482,6000
2505,0,0,1,181,20100,236,14950,567,8900
2506,0,0,1,137,20100,248,14480,466,8590
2507,0,0,1,160,20100,259,14950,570,8970
2508,0,0,1,199,20100,239,15190,618,9200
2509,0,0,1,158,20100,230,15040,508,6950
2510,0,0,1,140,20100,227,14600,482,6000
2511,0,0,1,150,20100,252,14780,425,8360
2512,0,0,1,174,20100,216,13900,411,8140
2513,0,0,1,185,20100,255,16030,540,9450
2514,0,0,1,140,20100,227,14600,482,6000
2515,0,0,1,140,20100,227,14600,482,6000
2516,0,0,1,191,20100,248,14340,457,8870
2517,0,0,1,224,20100,242,14870,430,8300
2518,0,0,1,224,20100,242,14870,430,8300
2519,0,0,1,184,20100,236,14300,402,7890
2520,0,0,1,157,20100,250,14740,532,8660
2521,0,0,1,140,20100,227,14600,482,6000
2522,0,0,1,130,20100,236,14440,462,5900
2523,0,0,1,147,20100,239,14640,495,8970
2524,0,0,1,140,20100,227,14600,482,6000
2525,0,0,1,154,20100,256,15140,570,8970
2526,0,0,1,136,20100,227,14600,482,6000
2527,0,0,1,129,20100,236,14440,462,5900
2528,0,0,1,136,20100,227,14600,482,6000
2529,0,0,1,155,20100,231,15040,508,6950
2530,0,0,1,136,20100,227,14600,482,6000
2531,0,0,1,136,20100,227,14600,482,6000
2532,0,0,1,197,20100,239,14640,467,5800
2533,0,0,1,154,20100,256,15140,570,8970
2534,0,0,1,136,20100,227,14600,482,6000
2535,0,0,1,177,20100,235,14300,402,7890
2536,0,0,1,136,20100,227,14600,482,6000
2537,0,0,1,136,20100,227,14600,482,6000
2538,0,0,1,197,20100,239,14640,467,5800
2539,0,0,1,136,20100,227,14600,482,6000
2540,0,0,1,133,20100,203,14290,458,8300
2541,0,0,1,136,20100,227,14600,482,6000
2542,0,0,1,146,20100,251,14780,425,8360
2543,0,0,1,136,20100,227,14600,482,6000
2544,0,0,1,146,20100,251,14780,425,8360
2545,0,0,1,177,20100,235,14300,402,7890
2546,0,0,1,136,20100,227,14600,482,6000
2547,0,0,1,177,20100,235,14300,402,7890
2548,0,0,1,196,20100,248,14480,416,5800
2549,0,0,1,210,20100,221,13810,347,7950
2550,0,0,1,152,20100,249,14740,532,8660
2551,0,0,1,152,20100,249,14740,532,8660
2552,0,0,1,152,20100,249,14740,532,8660
2553,0,0,1,186,22730,296,15780,546,7130
2554,0,0,1,157,20100,250,14740,532,8660
2555,0,0,1,157,20100,250,14740,532,8660
2556,0,0,1,183,22730,299,15780,546,7130
2557,0,0,1,183,22730,299,15780,546,7130
2558,0,0,1,183,22730,299,15780,546,7130
2559,0,0,1,183,22730,299,15780,546,7130
2560,0,0,1,165,20100,242,15190,555,9050
2561,0,0,1,158,20100,230,15040,508,6950
2562,0,0,1,185,20100,255,16030,540,9450
2563,0,0,1,158,20100,230,15040,508,6950
2564,0,0,1,158,20100,230,15040,508,6950
2565,0,0,1,191,20100,255,16030,540,9450
2566,0,0,1,162,20100,244,15190,555,9050
2567,0,0,1,155,20100,231,15040,508,6950
2568,0,0,1,239,20100,213,13660,428,5800
2569,0,0,1,155,20100,231,15040,508,6950
2570,0,0,1,216,20100,243,14870,430,8300
2571,0,0,1,216,20100,243,14870,430,8300
2572,0,0,1,158,20100,230,15040,508,6950
2573,0,0,1,155,20100,231,15040,508,6950
2574,0,0,1,191,20100,255,16030,540,9450
2575,0,0,1,191,20100,255,16030,540,9450
2576,0,0,1,163,26900,365,18790,575,9800
2577,0,0,1,163,26900,365,18790,575,9800
2578,0,0,1,175,28100,415,19480,600,10900
2579,0,0,1,163,26900,367,18790,575,9800
2580,0,0,1,163,26900,367,18790,575,9800
2581,0,0,1,163,26900,367,18790,575,9800
2582,0,0,1,163,26900,367,18790,575,9800
2583,0,0,1,184,27100,248,17050,530,9500
2584,0,0,1,175,28100,415,19480,600,10900
2585,0,0,1,187,28600,559,20580,635,11550
2586,0,0,1,187,28600,559,20580,635,11550
2587,0,0,1,181,28100,468,19910,685,12070
2588,0,0,1,186,28600,564,20580,635,11550
2589,0,0,1,186,28600,564,20580,635,11550
2590,0,0,1,181,28100,473,19910,685,12070
2591,0,0,1,186,28600,564,20580,635,11550
2592,0,0,1,186,28600,564,20580,635,11550
2593,0,0,1,186,28600,564,20580,635,11550
2594,0,0,1,190,27100,273,17130,585,9800
2595,0,0,1,190,27100,273,17130,585,9800
2596,0,0,1,190,27100,273,17130,585,9800
2597,0,0,1,229,27100,360,17340,515,9650
2598,0,0,1,190,27100,273,17130,585,9800
2599,0,0,1,229,27100,360,17340,515,9650
2600,0,0,1,190,27100,273,17130,585,9800
2601,0,0,1,229,27100,360,17340,515,9650
2602,0,0,1,229,27100,360,17340,515,9650
2603,0,0,1,229,27100,360,17340,515,9650
2604,0,0,1,190,27100,273,17130,585,9800
2605,0,0,1,190,27100,273,17130,585,9800
2606,0,0,1,190,27100,273,17130,585,9800
2607,0,0,1,200,28950,276,17340,585,10500
2608,0,0,1,200,28950,276,17340,585,10500
2609,0,0,1,200,28950,276,17340,585,10500
2610,0,0,1,200,28950,276,17340,585,10500
2611,0,0,1,320,32100,359,19040,640,12640
2612,0,0,1,265,28850,333,18700,632,11700
2613,0,0,1,201,28850,320,18870,629,11600
2614,0,0,1,201,28850,320,18870,629,11600
2615,0,0,1,201,28850,320,18870,629,11600
2616,0,0,1,224,26000,389,21240,895,13000
2617,0,0,1,208,31200,369,20300,730,12000
2618,0,0,1,180,30800,420,21130,844,12800
2619,0,0,1,224,26000,389,21240,895,13000
2620,0,0,1,180,30800,420,21130,844,12800
2621,0,0,1,217,26000,364,21270,830,12500
2622,0,0,1,167,26600,425,19250,500,9800
2623,0,0,1,160,26600,402,19490,510,8900
2624,0,0,1,166,26600,427,19250,500,9800
2625,0,0,1,166,26600,427,19250,500,9800
2626,0,0,1,166,26600,427,19250,500,9800
2627,0,0,1,166,26600,427,19250,500,9800
2628,0,0,1,166,26600,427,19250,500,9800
2629,0,0,1,167,26600,425,19250,500,9800
2630,0,0,1,167,26600,425,19250,500,9800
2631,0,0,1,167,26600,425,19250,500,9800
2632,0,0,1,166,26600,427,19250,500,9800
2633,0,0,1,167,26600,425,19250,500,9800
2634,0,0,1,166,26600,427,19250,500,9800
2635,0,0,1,168,26600,353,17860,600,10300
2636,0,0,1,168,26600,353,17860,600,10300
2637,0,0,1,168,26600,353,17860,600,10300
2638,0,0,1,183,26600,327,17480,607,10100
2639,0,0,1,183,26600,327,18100,607,10100
2640,0,0,1,183,26600,327,18100,607,10100
2641,0,0,1,168,26600,350,17860,600,10300
2642,0,0,1,183,26600,327,18100,607,10100
2643,0,0,1,168,26600,350,17860,600,10300
2644,0,0,1,239,30250,389,19240,635,10700
2645,0,0,1,220,28600,415,19720,710,11200
2646,0,0,1,239,30250,389,19240,635,10700
2647,0,0,1,239,30250,389,19240,635,10700
2648,0,0,1,239,30250,389,19240,635,10700
2649,0,0,1,239,30250,389,19240,635,10700
2650,0,0,1,238,30250,384,19240,635,10700
2651,0,0,1,238,30250,384,19240,635,10700
2652,0,0,1,219,28600,410,19720,710,11200
2653,0,0,1,219,28600,410,19720,710,11200
2654,0,0,1,238,30250,384,19240,635,10700
2655,0,0,1,164,28600,457,20300,685,9360
2656,0,0,1,164,28600,457,20300,685,9360
2657,0,0,1,164,28600,457,20300,685,9360
2658,0,0,1,164,28600,462,20300,685,9360
2659,0,0,1,164,28600,462,20300,685,9360
2660,0,0,1,177,28100,463,19900,679,12500
2661,0,0,1,214,27300,364,18720,596,10350
2662,0,0,1,177,28100,463,19900,679,12500
2663,0,0,1,177,28100,463,19900,679,12500
2664,0,0,1,177,28100,463,19900,679,12500
2665,0,0,1,177,28100,467,19900,679,12500
2666,0,0,1,177,28100,467,19900,679,12500
2667,0,0,1,177,28100,467,19900,679,12500
2668,0,0,1,159,19500,388,22490,850,15000
2669,0,0,1,159,19500,388,22490,850,15000
2670,0,0,1,157,20050,388,22490,850,15000
2671,0,0,1,157,20050,388,22490,850,15000
2672,0,0,1,157,20050,388,22490,850,15000
2673,0,0,1,179,27300,495,19100,585,10430
2674,0,0,1,179,27300,495,19100,585,10430
2675,0,0,1,179,27300,495,19100,585,10430
2676,0,0,1,179,27300,495,19100,585,10430
2677,0,0,1,185,27300,480,18570,540,9900
2678,0,0,1,185,27300,480,18770,540,9900
2679,0,0,1,185,27300,480,18770,540,9900
2680,0,0,1,182,27300,493,19300,585,10430
2681,0,0,1,182,27300,493,19300,585,10430
2682,0,0,1,192,23700,319,15820,445,8070
2683,0,0,1,186,23700,328,16560,500,8520
2684,0,0,1,192,23700,313,15820,445,8070
2685,0,0,1,169,20550,313,15630,447,7500
2686,0,0,1,169,20550,313,15630,447,7500
2687,0,0,1,173,20550,312,15630,447,7500
2688,0,0,1,211,20100,187,13450,378,7600
2689,0,0,1,239,20100,213,13660,428,5800
2690,0,0,1,175,20100,202,13940,431,5700
2691,0,0,1,169,20100,177,13550,412,5800
2692,0,0,1,175,20100,202,13940,431,5700
2693,0,0,1,174,20100,211,13680,437,8360
2694,0,0,1,133,20100,203,14290,458,8300
2695,0,0,1,133,20100,203,14290,458,8300
2696,0,0,1,133,20100,203,14290,458,8300
2697,0,0,1,151,20100,225,14390,440,7800
2698,0,0,1,169,20100,177,13550,412,5800
2699,0,0,1,124,20100,211,14360,474,5800
2700,0,0,1,177,20100,213,14430,405,7900
2701,0,0,1,196,20100,248,14480,416,5800
2702,0,0,1,124,20100,211,14360,474,5800
2703,0,0,1,124,20100,211,14360,474,5800
2704,0,0,1,169,20100,213,14430,405,7900
2705,0,0,1,126,20100,212,14130,474,5800
2706,0,0,1,133,20100,203,14290,458,8300
2707,0,0,1,169,20100,213,14430,405,7900
2708,0,0,1,133,20100,203,14290,458,8300
2709,0,0,1,266,28950,288,17490,521,9800
2710,0,0,1,199,28850,321,18870,629,11600
2711,0,0,1,180,26600,303,17180,588,9600
2712,0,0,1,177,26600,302,18030,588,9600
2713,0,0,1,166,17150,234,13040,505,8050
2714,0,0,1,166,17150,234,13040,505,8050
2715,0,0,1,166,17150,234,13040,505,8050
2716,0,0,1,197,16700,193,11100,390,8050
2717,0,0,1,197,16700,193,11100,390,8050
2718,0,0,1,182,20100,214,13980,526,8460
2719,0,0,1,182,20100,214,13980,526,8460
2720,0,0,1,178,20100,201,13940,431,5700
2721,0,0,1,185,20100,214,13980,526,8460
2722,0,0,1,177,20100,219,13920,440,8260
2723,0,0,1,196,20100,230,14490,529,8460
2724,0,0,1,191,20100,248,14340,457,8870
2725,0,0,1,191,20100,248,14340,457,8870
2726,0,0,1,184,20100,248,14340,457,8870
2727,0,0,1,184,20100,248,14340,457,8870
2728,0,0,1,184,20100,248,14340,457,8870
2729,0,0,1,136,20100,249,14480,466,8590
2730,0,0,1,136,20100,249,14480,466,8590
2731,0,0,1,181,20100,236,14950,567,8900
2732,0,0,1,147,20100,239,14640,495,8970
2733,0,0,1,136,20100,249,14480,466,8590
2734,0,0,1,154,20100,256,15140,570,8970
2735,0,0,1,143,20100,240,14640,495,8970
2736,0,0,1,143,20100,240,14640,495,8970
2737,0,0,1,160,20100,259,14950,570,8970
2738,0,0,1,167,20100,207,13880,389,5500
2739,0,0,1,170,20100,206,13880,389,5500
2740,0,0,1,214,20100,199,12430,410,6820
2741,0,0,1,170,20100,206,13880,389,5500
2742,0,0,1,191,26200,280,19800,585,10190
2743,0,0,1,191,26200,280,19800,585,10190
2744,0,0,1,191,26200,280,19800,585,10190
2745,0,0,1,189,27250,277,19800,585,10190
2746,0,0,1,189,27250,277,19800,585,10190
2747,0,0,1,189,27250,277,19800,585,10190
2748,0,0,1,191,26200,280,19800,585,10190
2749,0,0,1,191,26200,280,19800,585,10190
2750,0,0,1,191,26200,280,19800,585,10190
2751,0,0,1,191,26200,280,19800,585,10190
2752,0,0,1,215,23100,318,11900,237,4280
2753,0,0,1,185,21900,340,12660,266,4740
2754,0,0,1,148,23950,346,15350,457,8500
2755,0,0,1,220,26200,244,17240,565,10000
2756,0,0,1,157,24300,267,18260,640,10500
2757,0,0,1,157,24300,267,18260,640,10500
2758,0,0,1,157,24300,267,18260,640,10500
2759,0,0,1,157,24300,267,18260,640,10500
2760,0,0,1,220,26200,244,17240,565,10000
2761,0,0,1,157,24300,267,18260,640,10500
2762,0,0,1,162,22700,267,18260,640,10500
2763,0,0,1,179,30050,415,20810,667,11830
2764,0,0,1,179,30050,415,20810,667,11830
2765,0,0,1,204,29400,446,19630,622,11830
2766,0,0,1,181,30050,415,20810,667,11830
2767,0,0,1,203,29150,410,20360,696,11930
2768,0,0,1,203,29150,410,20360,696,11930
2769,0,0,1,200,29800,411,20360,696,11930
2770,0,0,1,200,29800,411,20360,696,11930
2771,0,0,1,254,22700,351,19070,695,11000
2772,0,0,1,251,23750,351,19070,695,11000
2773,0,0,1,251,23750,351,19070,695,11000
2774,0,0,1,251,23750,351,19070,695,11000
2775,0,0,1,251,23750,351,19070,695,11000
2776,0,0,1,164,26650,377,20370,655,11500
2777,0,0,1,164,26650,377,20370,655,11500
2778,0,0,1,162,26650,378,20370,655,11500
2779,0,0,1,166,27950,342,22270,705,12230
2780,0,0,1,200,27950,335,21890,666,11930
2781,0,0,1,190,27950,313,21830,646,11930
2782,0,0,1,148,27950,339,22270,705,12230
2783,0,0,1,148,27950,339,22270,705,12230
2784,0,0,1,190,27950,313,21830,646,11930
2785,0,0,1,148,27950,339,22270,705,12230
2786,0,0,1,192,26950,310,20500,618,11720
2787,0,0,1,227,26950,285,20060,555,11210
2788,0,0,1,231,26950,285,20060,555,11210
2789,0,0,1,251,30150,292,20370,631,12130
2790,0,0,1,251,30150,292,20370,631,12130
2791,0,0,1,209,20100,278,18090,616,11000
2792,0,0,1,258,29250,266,18390,545,10900
2793,0,0,1,258,29250,266,18390,545,10900
2794,0,0,1,258,29250,266,18390,545,10900
2795,0,0,1,154,26000,388,22070,540,9450
2796,0,0,1,196,26000,362,21630,464,8910
2797,0,0,1,193,26000,362,21630,464,8910
2798,0,0,1,193,26000,362,21630,464,8910
2799,0,0,1,196,26000,362,21630,464,8910
2800,0,0,1,221,22350,302,12050,363,6300
2801,0,0,1,217,22350,303,12050,363,6300
2802,0,0,1,217,22350,303,12050,363,6300
2803,0,0,1,217,22350,303,12050,363,6300
2804,0,0,1,215,23100,318,11900,237,4280
2805,0,0,1,215,23100,318,11900,237,4280
2806,0,0,1,185,21900,340,12660,266,4740
2807,0,0,1,189,21900,344,12660,266,4740
2808,0,0,1,219,23100,317,11900,237,4280
2809,0,0,1,189,21900,344,12660,266,4740
2810,0,0,1,185,21900,340,12660,266,4740
2811,0,0,1,189,21900,344,12660,266,4740
2812,0,0,1,185,21900,340,12660,266,4740
2813,0,0,1,178,21900,349,12500,284,4940
2814,0,0,1,179,21900,353,12500,284,4940
2815,0,0,1,189,21900,344,12660,266,4740
2816,0,0,1,189,21900,344,12660,266,4740
2817,0,0,1,179,21900,353,12500,284,4940
2818,0,0,1,185,21900,340,12660,266,4740
2819,0,0,1,185,21900,340,12660,266,4740
2820,0,0,1,156,20700,254,10890,306,5400
2821,0,0,1,156,20700,254,10890,306,5400
2822,0,0,1,217,22950,316,19340,548,9000
2823,0,0,1,156,20700,254,10890,306,5400
2824,0,0,1,150,20700,266,10730,286,5300
2825,0,0,1,160,20700,257,10890,306,5400
2826,0,0,1,160,20700,257,10890,306,5400
2827,0,0,1,160,20700,257,10890,306,5400
2828,0,0,1,210,22950,325,19180,518,8500
2829,0,0,1,210,22950,325,19180,518,8500
2830,0,0,1,160,20700,257,10890,306,5400
2831,0,0,1,160,20700,257,10890,306,5400
2832,0,0,1,150,20700,266,10730,286,5300
2833,0,0,1,160,20700,257,10890,306,5400
2834,0,0,1,156,20700,254,10890,306,5400
2835,0,0,1,149,20700,263,10730,286,5300
2836,0,0,1,149,17200,300,11210,320,5550
2837,0,0,1,150,17700,396,11880,270,5050
2838,0,0,1,150,17700,396,11880,270,5050
2839,0,0,1,149,17200,300,11210,320,5550
2840,0,0,1,190,17200,345,13290,311,5500
2841,0,0,1,155,17700,391,11880,270,5050
2842,0,0,1,145,17200,305,11210,320,5550
2843,0,0,1,138,17200,314,11050,310,5500
2844,0,0,1,145,17700,400,11720,260,4940
2845,0,0,1,157,17700,389,11750,231,4490
2846,0,0,1,167,17200,275,10820,295,5000
2847,0,0,1,167,17200,275,10820,295,5000
2848,0,0,1,149,17200,300,11210,320,5550
2849,0,0,1,155,17700,391,11880,270,5050
2850,0,0,1,149,17200,300,11210,320,5550
2851,0,0,1,157,17700,389,11750,231,4490
2852,0,0,1,206,23300,322,16090,322,6000
2853,0,0,1,143,17700,405,11720,260,4940
2854,0,0,1,150,17700,396,11880,270,5050
2855,0,0,1,150,17700,396,11880,270,5050
2856,0,0,1,150,17700,396,11880,270,5050
2857,0,0,1,150,17700,396,11880,270,5050
2858,0,0,1,149,17200,300,11210,320,5550
2859,0,0,1,157,17700,389,11750,231,4490
2860,0,0,1,145,17700,400,11720,260,4940
2861,0,0,1,151,17200,298,11080,281,5050
2862,0,0,1,157,17700,389,11750,231,4490
2863,0,0,1,152,17700,394,11750,231,4490
2864,0,0,1,149,17200,300,11210,320,5550
2865,0,0,1,149,17200,300,11210,320,5550
2866,0,0,1,155,17700,391,11880,270,5050
2867,0,0,1,150,17700,396,11880,270,5050
2868,0,0,1,149,23300,289,15150,416,6700
2869,0,0,1,293,52100,155,12430,458,7750
2870,0,0,1,237,23300,225,13270,451,7750
2871,0,0,1,238,50900,252,13580,500,8350
2872,0,0,1,233,23300,225,13270,451,7750
2873,0,0,1,108,15200,294,11600,273,6400
2874,0,0,1,108,15200,294,11600,273,6400
2875,0,0,1,147,15200,297,12940,471,6700
2876,0,0,1,147,15200,297,12940,471,6700
2877,0,0,1,112,15200,289,11600,273,6400
2878,0,0,1,157,16200,327,11850,445,7150
2879,0,0,1,112,15200,289,11600,273,6400
2880,0,0,1,108,15200,294,11600,273,6400
2881,0,0,1,108,15200,294,11600,273,6400
2882,0,0,1,108,15200,294,11600,273,6400
2883,0,0,1,108,15200,294,11600,273,6400
2884,0,0,1,151,16200,330,12290,349,7350
2885,0,0,1,201,16200,369,12920,425,8150
2886,0,0,1,151,16200,330,12290,349,7350
2887,0,0,1,155,16200,329,12290,349,7350
2888,0,0,1,173,16200,304,11590,300,6850
2889,0,0,1,223,16200,341,12210,375,7650
2890,0,0,1,140,15700,295,11000,285,6000
2891,0,0,1,136,15700,299,11000,285,6000
2892,0,0,1,154,15700,328,11710,261,5000
2893,0,0,1,136,15700,299,11000,285,6000
2894,0,0,1,136,15700,299,11000,285,6000
2895,0,0,1,136,15700,299,11000,285,6000
2896,0,0,1,129,15700,308,10840,285,5850
2897,0,0,1,142,15700,293,10760,256,5400
2898,0,0,1,140,15700,295,11000,285,6000
2899,0,0,1,136,15700,299,11000,285,6000
2900,0,0,1,138,15700,297,10760,256,5400
2901,0,0,1,244,16950,378,13480,603,9300
2902,0,0,1,136,15700,299,11000,285,6000
2903,0,0,1,136,15700,299,11000,285,6000
2904,0,0,1,140,15700,295,11000,285,6000
2905,0,0,1,142,15700,293,10760,256,5400
2906,0,0,1,140,15700,295,11000,285,6000
2907,0,0,1,140,15700,295,11000,285,6000
2908,0,0,1,140,15700,295,11000,285,6000
2909,0,0,1,136,15700,299,11000,285,6000
2910,0,0,1,136,15700,299,11000,285,6000
2911,0,0,1,142,15700,293,10760,256,5400
2912,0,0,1,136,15700,299,11000,285,6000
2913,0,0,1,142,15700,293,10760,256,5400
2914,0,0,1,130,15700,304,10840,285,5850
2915,0,0,1,140,15700,295,11000,285,6000
2916,0,0,1,127,19500,220,15270,527,7000
2917,0,0,1,117,19500,229,15110,540,10000
2918,0,0,1,145,19500,195,14770,478,6700
2919,0,0,1,129,19500,218,15030,515,9500
2920,0,0,1,129,19500,218,15030,515,9500
2921,0,0,1,121,20050,220,15270,527,7000
2922,0,0,1,121,20050,220,15270,527,7000
2923,0,0,1,160,23900,377,17660,544,10480
2924,0,0,1,161,25050,438,21840,639,11500
2925,0,0,1,163,25050,436,21610,599,11150
2926,0,0,1,154,25050,447,21680,629,11500
2927,0,0,1,161,25050,438,21840,639,11500
2928,0,0,1,163,25050,436,21610,599,11150
